club,match_id,match_date,era,era_start,era_end,coach_real,coach_id_real,dirigio_la_era
"Pachuca","3835251","2022-10-01","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3870383","2023-01-10","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3870391","2023-01-16","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3870400","2023-01-23","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3870410","2023-01-30","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3870417","2023-02-04","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3870424","2023-02-12","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3870435","2023-02-17","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3870442","2023-02-20","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3870454","2023-02-27","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3870462","2023-03-05","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3870472","2023-03-13","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3870480","2023-03-19","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3870488","2023-04-01","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3870499","2023-04-10","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3870505","2023-04-15","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3870514","2023-04-22","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3870527","2023-04-30","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3889638","2023-07-01","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3889654","2023-07-11","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3889663","2023-07-17","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3889671","2023-08-21","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3889677","2023-08-24","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3889690","2023-08-29","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3889694","2023-09-03","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3889708","2023-09-19","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3889713","2023-09-24","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3889723","2023-09-30","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3889728","2023-10-04","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3889733","2023-10-08","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3889743","2023-10-21","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3889756","2023-10-29","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3889767","2023-11-02","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3889777","2023-11-05","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3889783","2023-11-11","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3918954","2024-01-14","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3918979","2024-01-28","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3918984","2024-02-01","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3918988","2024-02-04","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3918965","2024-02-08","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3919003","2024-02-11","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3919008","2024-02-18","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3919014","2024-02-21","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3919019","2024-02-24","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3919035","2024-03-03","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3919043","2024-03-10","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3919056","2024-03-18","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3919061","2024-03-31","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3919071","2024-04-07","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3919080","2024-04-13","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3919093","2024-04-21","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3919100","2024-04-28","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3939824","2024-07-08","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3939830","2024-07-13","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3939837","2024-07-17","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3939850","2024-07-21","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3939853","2024-08-24","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3939864","2024-08-31","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3939871","2024-09-14","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3939880","2024-09-18","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3939889","2024-09-21","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3939902","2024-09-29","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3939907","2024-10-05","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3939921","2024-10-19","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3939925","2024-10-23","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3939936","2024-10-27","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3939949","2024-11-03","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3939959","2024-11-07","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3939964","2024-11-10","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3972031","2025-01-21","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3972038","2025-01-26","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3972046","2025-01-30","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3972052","2025-02-02","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3972059","2025-02-06","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3972064","2025-02-09","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3972077","2025-02-17","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3972085","2025-02-23","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3972094","2025-02-27","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3972099","2025-03-01","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3972110","2025-03-09","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3972122","2025-03-17","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3972126","2025-03-29","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3972136","2025-04-05","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3972142","2025-04-12","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3972150","2025-04-16","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","3972167","2025-04-21","Guillermo Almada","2022-01-07","2025-04-21","Jorge Guillermo Almada Álves","2947","1"
"Pachuca","4004047","2025-07-13","Jaime Lozano","2025-07-13","2025-11-09","Jaime Arturo Lozano Espín","1000115","1"
"Pachuca","4004057","2025-07-20","Jaime Lozano","2025-07-13","2025-11-09","Jaime Arturo Lozano Espín","1000115","1"
"Pachuca","4004062","2025-07-26","Jaime Lozano","2025-07-13","2025-11-09","Jaime Arturo Lozano Espín","1000115","1"
"Pachuca","4004069","2025-08-10","Jaime Lozano","2025-07-13","2025-11-09","Jaime Arturo Lozano Espín","1000115","1"
"Pachuca","4004080","2025-08-17","Jaime Lozano","2025-07-13","2025-11-09","Jaime Arturo Lozano Espín","1000115","1"
"Pachuca","4004089","2025-08-23","Jaime Lozano","2025-07-13","2025-11-09","Jaime Arturo Lozano Espín","1000115","1"
"Pachuca","4004100","2025-08-31","Jaime Lozano","2025-07-13","2025-11-09","Jaime Arturo Lozano Espín","1000115","1"
"Pachuca","4004106","2025-09-13","Jaime Lozano","2025-07-13","2025-11-09","Jaime Arturo Lozano Espín","1000115","1"
"Pachuca","4004118","2025-09-20","Jaime Lozano","2025-07-13","2025-11-09","Jaime Arturo Lozano Espín","1000115","1"
"Pachuca","4004122","2025-09-24","Jaime Lozano","2025-07-13","2025-11-09","Jaime Arturo Lozano Espín","1000115","1"
"Pachuca","4004136","2025-09-27","Jaime Lozano","2025-07-13","2025-11-09","Jaime Arturo Lozano Espín","1000115","1"
"Pachuca","4004140","2025-10-04","Jaime Lozano","2025-07-13","2025-11-09","Jaime Arturo Lozano Espín","1000115","1"
"Pachuca","4004156","2025-10-18","Jaime Lozano","2025-07-13","2025-11-09","Jaime Arturo Lozano Espín","1000115","1"
"Pachuca","4004162","2025-10-23","Jaime Lozano","2025-07-13","2025-11-09","Jaime Arturo Lozano Espín","1000115","1"
"Pachuca","4004170","2025-10-27","Jaime Lozano","2025-07-13","2025-11-09","Jaime Arturo Lozano Espín","1000115","1"
"Pachuca","4004184","2025-11-03","Jaime Lozano","2025-07-13","2025-11-09","Jaime Arturo Lozano Espín","1000115","1"
"Pachuca","4004193","2025-11-09","Jaime Lozano","2025-07-13","2025-11-09","Jaime Arturo Lozano Espín","1000115","1"
"Pachuca","4038805","2026-01-10","Esteban Andres Solari Poggio","2026-01-10","2026-04-25","Esteban Andrés Solari Poggio","1004576","1"
"Pachuca","4038812","2026-01-14","Esteban Andres Solari Poggio","2026-01-10","2026-04-25","Esteban Andrés Solari Poggio","1004576","1"
"Pachuca","4038827","2026-01-19","Esteban Andres Solari Poggio","2026-01-10","2026-04-25","Esteban Andrés Solari Poggio","1004576","1"
"Pachuca","4038835","2026-02-01","Esteban Andres Solari Poggio","2026-01-10","2026-04-25","Esteban Andrés Solari Poggio","1004576","1"
"Pachuca","4038844","2026-02-08","Esteban Andres Solari Poggio","2026-01-10","2026-04-25","Esteban Andrés Solari Poggio","1004576","1"
"Pachuca","4038851","2026-02-14","Esteban Andres Solari Poggio","2026-01-10","2026-04-25","Esteban Andrés Solari Poggio","1004576","1"
"Pachuca","4038855","2026-02-21","Esteban Andres Solari Poggio","2026-01-10","2026-04-25","Esteban Andrés Solari Poggio","1004576","1"
"Pachuca","4038864","2026-02-28","Esteban Andres Solari Poggio","2026-01-10","2026-04-25","Esteban Andrés Solari Poggio","1004576","1"
"Pachuca","4038874","2026-03-04","Esteban Andres Solari Poggio","2026-01-10","2026-04-25","Esteban Andrés Solari Poggio","1004576","1"
"Pachuca","4038883","2026-03-08","Esteban Andres Solari Poggio","2026-01-10","2026-04-25","Esteban Andrés Solari Poggio","1004576","1"
"Pachuca","4038893","2026-03-14","Esteban Andres Solari Poggio","2026-01-10","2026-04-25","Esteban Andrés Solari Poggio","1004576","1"
"Pachuca","4038903","2026-03-22","Esteban Andres Solari Poggio","2026-01-10","2026-04-25","Esteban Andrés Solari Poggio","1004576","1"
"Pachuca","4038914","2026-04-05","Esteban Andres Solari Poggio","2026-01-10","2026-04-25","Esteban Andrés Solari Poggio","1004576","1"
"Pachuca","4038921","2026-04-12","Esteban Andres Solari Poggio","2026-01-10","2026-04-25","Esteban Andrés Solari Poggio","1004576","1"
"Pachuca","4038934","2026-04-19","Esteban Andres Solari Poggio","2026-01-10","2026-04-25","Esteban Andrés Solari Poggio","1004576","1"
"Pachuca","4038942","2026-04-23","Esteban Andres Solari Poggio","2026-01-10","2026-04-25","Esteban Andrés Solari Poggio","1004576","1"
"Pachuca","4038947","2026-04-25","Esteban Andres Solari Poggio","2026-01-10","2026-04-25","Esteban Andrés Solari Poggio","1004576","1"
"Puebla","3799435","2021-07-26","Nicolas Larcamon","2021-07-26","2022-10-01","Nicolás Ricardo Larcamón","3629","1"
"Puebla","3799487","2021-07-31","Nicolas Larcamon","2021-07-26","2022-10-01","Nicolás Ricardo Larcamón","3629","1"
"Puebla","3799481","2021-08-08","Nicolas Larcamon","2021-07-26","2022-10-01","Nicolás Ricardo Larcamón","3629","1"
"Puebla","3799442","2021-08-14","Nicolas Larcamon","2021-07-26","2022-10-01","Nicolás Ricardo Larcamón","3629","1"
"Puebla","3799412","2021-08-18","Nicolas Larcamon","2021-07-26","2022-10-01","Nicolás Ricardo Larcamón","3629","1"
"Puebla","3799498","2021-08-22","Nicolas Larcamon","2021-07-26","2022-10-01","Nicolás Ricardo Larcamón","3629","1"
"Puebla","3799441","2021-08-28","Nicolas Larcamon","2021-07-26","2022-10-01","Nicolás Ricardo Larcamón","3629","1"
"Puebla","3799365","2021-09-11","Nicolas Larcamon","2021-07-26","2022-10-01","Nicolás Ricardo Larcamón","3629","1"
"Puebla","3799407","2021-09-20","Nicolas Larcamon","2021-07-26","2022-10-01","Nicolás Ricardo Larcamón","3629","1"
"Puebla","3799443","2021-09-25","Nicolas Larcamon","2021-07-26","2022-10-01","Nicolás Ricardo Larcamón","3629","1"
"Puebla","3799436","2021-09-29","Nicolas Larcamon","2021-07-26","2022-10-01","Nicolás Ricardo Larcamón","3629","1"
"Puebla","3799488","2021-10-02","Nicolas Larcamon","2021-07-26","2022-10-01","Nicolás Ricardo Larcamón","3629","1"
"Puebla","3799398","2021-10-16","Nicolas Larcamon","2021-07-26","2022-10-01","Nicolás Ricardo Larcamón","3629","1"
"Puebla","3799408","2021-10-20","Nicolas Larcamon","2021-07-26","2022-10-01","Nicolás Ricardo Larcamón","3629","1"
"Puebla","3799476","2021-10-23","Nicolas Larcamon","2021-07-26","2022-10-01","Nicolás Ricardo Larcamón","3629","1"
"Puebla","3799363","2021-10-30","Nicolas Larcamon","2021-07-26","2022-10-01","Nicolás Ricardo Larcamón","3629","1"
"Puebla","3799397","2021-11-06","Nicolas Larcamon","2021-07-26","2022-10-01","Nicolás Ricardo Larcamón","3629","1"
"Puebla","3816758","2022-01-08","Nicolas Larcamon","2021-07-26","2022-10-01","Nicolás Ricardo Larcamón","3629","1"
"Puebla","3816804","2022-01-16","Nicolas Larcamon","2021-07-26","2022-10-01","Nicolás Ricardo Larcamón","3629","1"
"Puebla","3816732","2022-01-29","Nicolas Larcamon","2021-07-26","2022-10-01","Nicolás Ricardo Larcamón","3629","1"
"Puebla","3816670","2022-02-06","Nicolas Larcamon","2021-07-26","2022-10-01","Nicolás Ricardo Larcamón","3629","1"
"Puebla","3816802","2022-02-12","Nicolas Larcamon","2021-07-26","2022-10-01","Nicolás Ricardo Larcamón","3629","1"
"Puebla","3816683","2022-02-19","Nicolas Larcamon","2021-07-26","2022-10-01","Nicolás Ricardo Larcamón","3629","1"
"Puebla","3816713","2022-02-27","Nicolas Larcamon","2021-07-26","2022-10-01","Nicolás Ricardo Larcamón","3629","1"
"Puebla","3816722","2022-03-02","Nicolas Larcamon","2021-07-26","2022-10-01","Nicolás Ricardo Larcamón","3629","1"
"Puebla","3816743","2022-03-06","Nicolas Larcamon","2021-07-26","2022-10-01","Nicolás Ricardo Larcamón","3629","1"
"Puebla","3816729","2022-03-13","Nicolas Larcamon","2021-07-26","2022-10-01","Nicolás Ricardo Larcamón","3629","1"
"Puebla","3816808","2022-03-19","Nicolas Larcamon","2021-07-26","2022-10-01","Nicolás Ricardo Larcamón","3629","1"
"Puebla","3816674","2022-04-03","Nicolas Larcamon","2021-07-26","2022-10-01","Nicolás Ricardo Larcamón","3629","1"
"Puebla","3816774","2022-04-09","Nicolas Larcamon","2021-07-26","2022-10-01","Nicolás Ricardo Larcamón","3629","1"
"Puebla","3816791","2022-04-16","Nicolas Larcamon","2021-07-26","2022-10-01","Nicolás Ricardo Larcamón","3629","1"
"Puebla","3816736","2022-04-20","Nicolas Larcamon","2021-07-26","2022-10-01","Nicolás Ricardo Larcamón","3629","1"
"Puebla","3816734","2022-04-23","Nicolas Larcamon","2021-07-26","2022-10-01","Nicolás Ricardo Larcamón","3629","1"
"Puebla","3816718","2022-04-30","Nicolas Larcamon","2021-07-26","2022-10-01","Nicolás Ricardo Larcamón","3629","1"
"Puebla","3835102","2022-07-02","Nicolas Larcamon","2021-07-26","2022-10-01","Nicolás Ricardo Larcamón","3629","1"
"Puebla","3835110","2022-07-09","Nicolas Larcamon","2021-07-26","2022-10-01","Nicolás Ricardo Larcamón","3629","1"
"Puebla","3835120","2022-07-16","Nicolas Larcamon","2021-07-26","2022-10-01","Nicolás Ricardo Larcamón","3629","1"
"Puebla","3835132","2022-07-24","Nicolas Larcamon","2021-07-26","2022-10-01","Nicolás Ricardo Larcamón","3629","1"
"Puebla","3835139","2022-07-27","Nicolas Larcamon","2021-07-26","2022-10-01","Nicolás Ricardo Larcamón","3629","1"
"Puebla","3835148","2022-07-31","Nicolas Larcamon","2021-07-26","2022-10-01","Nicolás Ricardo Larcamón","3629","1"
"Puebla","3835154","2022-08-03","Nicolas Larcamon","2021-07-26","2022-10-01","Nicolás Ricardo Larcamón","3629","1"
"Puebla","3835166","2022-08-13","Nicolas Larcamon","2021-07-26","2022-10-01","Nicolás Ricardo Larcamón","3629","1"
"Puebla","3835174","2022-08-17","Nicolas Larcamon","2021-07-26","2022-10-01","Nicolás Ricardo Larcamón","3629","1"
"Puebla","3835188","2022-08-21","Nicolas Larcamon","2021-07-26","2022-10-01","Nicolás Ricardo Larcamón","3629","1"
"Puebla","3835197","2022-08-27","Nicolas Larcamon","2021-07-26","2022-10-01","Nicolás Ricardo Larcamón","3629","1"
"Puebla","3835207","2022-09-02","Nicolas Larcamon","2021-07-26","2022-10-01","Nicolás Ricardo Larcamón","3629","1"
"Puebla","3835222","2022-09-08","Nicolas Larcamon","2021-07-26","2022-10-01","Nicolás Ricardo Larcamón","3629","1"
"Puebla","3835230","2022-09-11","Nicolas Larcamon","2021-07-26","2022-10-01","Nicolás Ricardo Larcamón","3629","1"
"Puebla","3835235","2022-09-17","Nicolas Larcamon","2021-07-26","2022-10-01","Nicolás Ricardo Larcamón","3629","1"
"Puebla","3835158","2022-09-24","Nicolas Larcamon","2021-07-26","2022-10-01","Nicolás Ricardo Larcamón","3629","1"
"Puebla","3835245","2022-10-01","Nicolas Larcamon","2021-07-26","2022-10-01","Nicolás Ricardo Larcamón","3629","1"
"Puebla","3870383","2023-01-10","Eduardo Arce Pena","2023-01-10","2023-08-23","Eduardo Arce Peña","1002591","1"
"Puebla","3870385","2023-01-14","Eduardo Arce Pena","2023-01-10","2023-08-23","Eduardo Arce Peña","1002591","1"
"Puebla","3870395","2023-01-22","Eduardo Arce Pena","2023-01-10","2023-08-23","Eduardo Arce Peña","1002591","1"
"Puebla","3870404","2023-01-28","Eduardo Arce Pena","2023-01-10","2023-08-23","Eduardo Arce Peña","1002591","1"
"Puebla","3870411","2023-02-03","Eduardo Arce Pena","2023-01-10","2023-08-23","Eduardo Arce Peña","1002591","1"
"Puebla","3870423","2023-02-11","Eduardo Arce Pena","2023-01-10","2023-08-23","Eduardo Arce Peña","1002591","1"
"Puebla","3870430","2023-02-15","Eduardo Arce Pena","2023-01-10","2023-08-23","Eduardo Arce Peña","1002591","1"
"Puebla","3870438","2023-02-18","Eduardo Arce Pena","2023-01-10","2023-08-23","Eduardo Arce Peña","1002591","1"
"Puebla","3870453","2023-02-27","Eduardo Arce Pena","2023-01-10","2023-08-23","Eduardo Arce Peña","1002591","1"
"Puebla","3870463","2023-03-05","Eduardo Arce Pena","2023-01-10","2023-08-23","Eduardo Arce Peña","1002591","1"
"Puebla","3870466","2023-03-11","Eduardo Arce Pena","2023-01-10","2023-08-23","Eduardo Arce Peña","1002591","1"
"Puebla","3870475","2023-03-18","Eduardo Arce Pena","2023-01-10","2023-08-23","Eduardo Arce Peña","1002591","1"
"Puebla","3870483","2023-04-01","Eduardo Arce Pena","2023-01-10","2023-08-23","Eduardo Arce Peña","1002591","1"
"Puebla","3870492","2023-04-08","Eduardo Arce Pena","2023-01-10","2023-08-23","Eduardo Arce Peña","1002591","1"
"Puebla","3870503","2023-04-15","Eduardo Arce Pena","2023-01-10","2023-08-23","Eduardo Arce Peña","1002591","1"
"Puebla","3870510","2023-04-21","Eduardo Arce Pena","2023-01-10","2023-08-23","Eduardo Arce Peña","1002591","1"
"Puebla","3870519","2023-04-29","Eduardo Arce Pena","2023-01-10","2023-08-23","Eduardo Arce Peña","1002591","1"
"Puebla","3889643","2023-07-02","Eduardo Arce Pena","2023-01-10","2023-08-23","Eduardo Arce Peña","1002591","1"
"Puebla","3889646","2023-07-08","Eduardo Arce Pena","2023-01-10","2023-08-23","Eduardo Arce Peña","1002591","1"
"Puebla","3889660","2023-07-16","Eduardo Arce Pena","2023-01-10","2023-08-23","Eduardo Arce Peña","1002591","1"
"Puebla","3889664","2023-08-19","Eduardo Arce Pena","2023-01-10","2023-08-23","Eduardo Arce Peña","1002591","1"
"Puebla","3889675","2023-08-23","Eduardo Arce Pena","2023-01-10","2023-08-23","Eduardo Arce Peña","1002591","1"
"Puebla","3889683","2023-08-26","Ricardo Carbajal","2023-08-26","2024-02-24","Ricardo Carbajal","1003560","1"
"Puebla","3889693","2023-09-02","Ricardo Carbajal","2023-08-26","2024-02-24","Ricardo Carbajal","1003560","1"
"Puebla","3889707","2023-09-17","Ricardo Carbajal","2023-08-26","2024-02-24","Ricardo Carbajal","1003560","1"
"Puebla","3889709","2023-09-23","Ricardo Carbajal","2023-08-26","2024-02-24","Ricardo Carbajal","1003560","1"
"Puebla","3889718","2023-09-29","Ricardo Carbajal","2023-08-26","2024-02-24","Ricardo Carbajal","1003560","1"
"Puebla","3889727","2023-10-04","Ricardo Carbajal","2023-08-26","2024-02-24","Ricardo Carbajal","1003560","1"
"Puebla","3889739","2023-10-08","Ricardo Carbajal","2023-08-26","2024-02-24","Ricardo Carbajal","1003560","1"
"Puebla","3889742","2023-10-21","Ricardo Carbajal","2023-08-26","2024-02-24","Ricardo Carbajal","1003560","1"
"Puebla","3889756","2023-10-29","Ricardo Carbajal","2023-08-26","2024-02-24","Ricardo Carbajal","1003560","1"
"Puebla","3889764","2023-11-01","Ricardo Carbajal","2023-08-26","2024-02-24","Ricardo Carbajal","1003560","1"
"Puebla","3889772","2023-11-04","Ricardo Carbajal","2023-08-26","2024-02-24","Ricardo Carbajal","1003560","1"
"Puebla","3889789","2023-11-13","Ricardo Carbajal","2023-08-26","2024-02-24","Ricardo Carbajal","1003560","1"
"Puebla","3918956","2024-01-14","Ricardo Carbajal","2023-08-26","2024-02-24","Ricardo Carbajal","1003560","1"
"Puebla","3918960","2024-01-20","Ricardo Carbajal","2023-08-26","2024-02-24","Ricardo Carbajal","1003560","1"
"Puebla","3918971","2024-01-27","Ricardo Carbajal","2023-08-26","2024-02-24","Ricardo Carbajal","1003560","1"
"Puebla","3918983","2024-01-31","Ricardo Carbajal","2023-08-26","2024-02-24","Ricardo Carbajal","1003560","1"
"Puebla","3918986","2024-02-03","Ricardo Carbajal","2023-08-26","2024-02-24","Ricardo Carbajal","1003560","1"
"Puebla","3918999","2024-02-11","Ricardo Carbajal","2023-08-26","2024-02-24","Ricardo Carbajal","1003560","1"
"Puebla","3919014","2024-02-21","Ricardo Carbajal","2023-08-26","2024-02-24","Ricardo Carbajal","1003560","1"
"Puebla","3919021","2024-02-24","Ricardo Carbajal","2023-08-26","2024-02-24","Ricardo Carbajal","1003560","1"
"Puebla","3919031","2024-03-02","Fernando Luis Aristeguieta de Luca","2024-03-02","2024-03-09","Fernando Luis Aristeguieta de Luca","1004476","1"
"Puebla","3919042","2024-03-09","Fernando Luis Aristeguieta de Luca","2024-03-02","2024-03-09","Fernando Luis Aristeguieta de Luca","1004476","1"
"Puebla","3919053","2024-03-17","Andres Jose Carevic Ghelfi","2024-03-17","2024-04-27","Andrés José Carevic Ghelfi","5950","1"
"Puebla","3919007","2024-03-24","Andres Jose Carevic Ghelfi","2024-03-17","2024-04-27","Andrés José Carevic Ghelfi","5950","1"
"Puebla","3919058","2024-03-30","Andres Jose Carevic Ghelfi","2024-03-17","2024-04-27","Andrés José Carevic Ghelfi","5950","1"
"Puebla","3919073","2024-04-07","Andres Jose Carevic Ghelfi","2024-03-17","2024-04-27","Andrés José Carevic Ghelfi","5950","1"
